SK_ID_CURR,TARGET
102174,0.0034631898
102193,0.017545383
102198,0.002487599
102205,0.029751752
102206,0.0032457123
102218,0.0035254732
102221,0.0022181314
102230,0.0037763892
102238,0.015141732
102248,0.0030147976
102252,0.029973887
102259,0.016776616
102262,0.018392958
102273,0.005077524
102286,0.008596446
102293,0.00346628
102294,0.007786306
102296,0.002814696
102298,0.0050490825
102303,0.002159958
102309,0.0056355293
102315,0.006945545
102340,0.0024875696
102342,0.0029870009
102344,0.0057492866
102346,0.00639402
102347,0.0049353293
102374,0.005631771
102380,0.0011497227
102387,0.0013001517
102393,0.0040445207
102403,0.0011437977
102413,0.004381979
102414,0.0012245587
102415,0.0035746167
102416,0.008480591
102439,0.0050884574
102441,0.0036378528
102443,0.0010827003
102444,0.02068604
102445,0.023197485
102448,0.005973783
102449,0.0062575047
102450,0.0076452587
102456,0.0028433895
102458,0.0045339596
102459,0.0064918855
102465,0.0034937933
102470,0.0067709405
102471,0.009376025
102475,0.006752171
102476,0.018977212
102506,0.01025811
102509,0.0043249466
102519,0.004653332
102522,0.009496261
102545,0.011976345
102549,0.004802386
102562,0.0010788466
102563,0.001304414
102568,0.014488416
102582,0.0044692988
102592,0.002033429
102597,0.01657638
102605,0.0034443717
102614,0.0019079127
102617,0.012957495
102634,0.010588767
102652,0.0041961423
102655,0.0024821397
102671,0.015200416
102694,0.019946706
102701,0.0048066564
102703,0.0012756026
102704,0.001161077
102713,0.003719881
102720,0.023859205
102731,0.0023400858
102733,0.003271833
102749,0.0012029341
102755,0.0072398135
102763,0.0014813148
102770,0.0031724928
102772,0.003447342
102799,0.03707385
102838,0.0037149978
102854,0.0048898817
102862,0.014195203
102863,0.0021235743
102867,0.0015921217
102868,0.000879615
102878,0.005791899
102887,0.005194247
102898,0.048997212
102904,0.018597145
102912,0.003507153
102919,0.0028748615
102927,0.008528809
102932,0.006194003
102933,0.004803986
102935,0.0024101553
102958,0.006158217
102969,0.11738731
102971,0.003540126
102975,0.0059558437
102979,0.0057590613
102982,0.0014253285
102987,0.013529933
102989,0.0026119617
102995,0.0058682086
102996,0.0016934928
103000,0.004171514
103001,0.007311304
103004,0.0047015464
103010,0.0019318848
103025,0.028773472
103029,0.0017742796
103046,0.0064091817
103056,0.004760782
103062,0.034796063
103078,0.0008757147
103083,0.0014947177
103092,0.0027373196
103096,0.010181453
103097,0.026485832
103102,0.015856557
103112,0.016228773
103132,0.0036888218
103144,0.014875425
103145,0.027570864
103146,0.0014221891
103147,0.0036107
103158,0.0023236268
103171,0.013108298
103173,0.0013647069
103184,0.00264768
103195,0.021055212
103196,0.0040205987
103206,0.0022758967
103230,0.022844402
103231,0.013789437
103232,0.0022296612
103239,0.008760759
103240,0.026529687
103243,0.007907038
103252,0.011299298
103258,0.004919587
103259,0.046146113
103279,0.0013226874
103280,0.0012051247
103286,0.0012887359
103287,0.035623837
103290,0.0022776925
103298,0.002513445
103315,0.0016520119
103319,0.0024495171
103334,0.0051689497
103336,0.0064465175
103345,0.009454706
103368,0.0016218757
103371,0.020816553
103377,0.0030580538
103398,0.0016956127
103404,0.005823854
103408,0.043051828
103410,0.008216288
103418,0.0024368057
103420,0.0324419
103432,0.0035934336
103433,0.0028063809
103436,0.002327138
103440,0.0031088076
103453,0.00813439
103459,0.004445437
103460,0.0035486154
103461,0.0019692332
103462,0.0050017717
103473,0.0066498504
103474,0.0020059214
103475,0.037926443
103478,0.041794058
103480,0.013878538
103484,0.0028098312
103494,0.049324777
103513,0.00345184
103515,0.0037104404
103516,0.031524424
103525,0.02153216
103541,0.04393578
103544,0.002460061
103562,0.083314486
103570,0.052514534
103572,0.007931324
103574,0.0066429
103575,0.0034178346
103591,0.0058342027
103594,0.0041671246
103609,0.0047994335
103613,0.00746147
103614,0.0019001304
103615,0.0029354333
103624,0.005138646
103625,0.009268631
103628,0.022436723
103629,0.002402413
103647,0.004503452
103648,0.012254918
103651,0.0065394132
103658,0.0012391348
103668,0.007233335
103669,0.0027237467
103676,0.010341384
103682,0.01462724
103683,0.0035243747
103689,0.0031279782
103725,0.0036957103
103733,0.0033184842
103744,0.0029010756
103762,0.0048153615
103771,0.067209974
103773,0.001234732
103783,0.006172314
103784,0.0035215588
103808,0.0015744271
103812,0.009273234
103813,0.03021488
103814,0.011696801
103818,0.034839686
103824,0.0020295542
103828,0.0011065344
103830,0.065942846
103840,0.002267113
103842,0.003525222
103847,0.01978818
103848,0.012255923
103851,0.0018751456
103854,0.0052239527
103857,0.013320101
103861,0.0009538443
103862,0.0072556613
103865,0.0043533533
103870,0.0013790013
103876,0.002560906
103891,0.044010736
103908,0.0075926795
103914,0.021440128
103918,0.004785928
103940,0.00372956
103963,0.0100336615
103966,0.004867759
103971,0.01724648
103980,0.009444236
103984,0.0043419222
103985,0.0041837534
103998,0.053091493
104019,0.0027769727
104026,0.004079273
104035,0.009136573
104044,0.00970102
104045,0.004167111
104047,0.029323766
104051,0.0047800764
104058,0.008010709
104063,0.001602227
104066,0.022157334
104087,0.0024697492
104089,0.0058820057
104095,0.004322083
104098,0.004823448
104104,0.005151342
104110,0.010675446
104120,0.021376917
104122,0.001157821
104131,0.002555493
104132,0.008475312
104135,0.015286029
104136,0.002295603
104149,0.009246475
104150,0.00743683
104156,0.20016053
104165,0.018843988
104175,0.0030662783
104179,0.009141838
104184,0.018275483
104206,0.002013774
104216,0.05403241
104230,0.017909668
104257,0.0044469205
104272,0.004873292
104273,0.008241186
104278,0.002255421
104294,0.020170342
104295,0.003059064
104297,0.008079407
104298,0.007616361
104308,0.0017640389
104318,0.0017710429
104319,0.004125361
104320,0.0084799575
104327,0.011596641
104334,0.00598582
104344,0.002280541
104350,0.0028257552
104351,0.009389556
104354,0.002056284
104369,0.013231019
104376,0.008696265
104381,0.0033501368
104384,0.005406387
104391,0.0011693343
104394,0.0022505503
104398,0.05942529
104402,0.0014899082
104408,0.00317662
104409,0.0021573522
104410,0.07016236
104412,0.01297485
104417,0.004126713
104424,0.017724333
104426,0.0036116336
104435,0.004758593
104445,0.0030218747
104458,0.004749884
104460,0.005621414
104466,0.0035246373
104472,0.011060711
104473,0.0023649705
104479,0.0010040929
104480,0.001357832
104482,0.009719393
104499,0.0017803784
104501,0.0007815627
104502,0.0024126205
104506,0.024516998
104510,0.0024201816
104512,0.00692062
104520,0.048747525
104528,0.002447799
104529,0.0008823877
104541,0.0074395966
104578,0.0028616453
104584,0.010191896
104588,0.0049832817
104602,0.017326705
104610,0.00077439746
104611,0.018779088
104618,0.0046096006
104620,0.003740273
104622,0.0017291204
104624,0.005755532
104625,0.018697606
104634,0.0087517155
104639,0.00428474
104646,0.005401451
104647,0.00343721
104652,0.0024435984
104670,0.036514446
104677,0.0024108721
104685,0.01126149
104691,0.004389237
104696,0.004175313
104699,0.0010042527
104712,0.008109813
104714,0.0047600316
104717,0.0045906836
104718,0.0028035666
104740,0.007614556
104741,0.0029552407
104743,0.0006228547
104744,0.0022424133
104747,0.008342939
104767,0.004749025
104772,0.023528699
104776,0.020582782
104779,0.0020202124
104814,0.0047982763
104815,0.0024444796
104830,0.0077741854
104831,0.0034482088
104833,0.014731265
104839,0.0033543983
104840,0.004214581
104860,0.008389826
104861,0.014164427
104866,0.002679391
104870,0.0039558015
104877,0.0068258746
104878,0.003966301
104879,0.0053370786
104880,0.0040124576
104899,0.0075862934
104906,0.0048429132
104907,0.011642647
104913,0.016720414
104916,0.00513407
104921,0.017192904
104930,0.0042229164
104931,0.0463233
104936,0.0038220303
104937,0.002398314
104942,0.0016766455
104943,0.0060982816
104969,0.009806737
104972,0.03330391
104988,0.003761865
105013,0.0043169437
105015,0.00094368355
105019,0.0047324393
105027,0.005241974
105030,0.010032407
105035,0.025327727
105041,0.002604182
105051,0.017302098
105056,0.0026285355
105067,0.13083413
105071,0.00819455
105072,0.0028898064
105074,0.011911576
105091,0.006460321
105101,0.0032220234
105103,0.0121085225
105134,0.0051128757
105139,0.0030276405
105142,0.010348872
105146,0.003630634
105163,0.0046856436
105168,0.0074790623
105172,0.0046476326
105176,0.05529869
105195,0.002751211
105196,0.012738195
105197,0.003281766
105203,0.0036149896
105223,0.013775715
105227,0.019683829
105228,0.0012148683
105230,0.011827229
105231,0.018950785
105239,0.0035668346
105242,0.009412225
105244,0.005068542
105245,0.009059964
105248,0.006925819
105249,0.0077195745
105266,0.0082233865
105271,0.02124312
105276,0.0050200615
105282,0.0021244052
105292,0.015661744
105297,0.004032516
105332,0.012394001
105333,0.0020484847
105343,0.0045325523
105344,0.005311278
105345,0.01625076
105357,0.002910037
105359,0.004410442
105366,0.0074386145
105367,0.012377779
105370,0.001230251
105377,0.006675141
105390,0.009866952
105399,0.002086261
105403,0.0075930557
105404,0.0032399276
105414,0.0068377517
105417,0.00827551
105425,0.010960622
105452,0.04321278
105454,0.015720943
105456,0.0054188804
105470,0.0014527023
105471,0.0025892681
105483,0.053849705
105493,0.008508683
105508,0.0071283644
105514,0.0052426476
105515,0.0011796143
105528,0.033515844
105529,0.0026429712
105531,0.010086353
105532,0.0049246717
105558,0.00065784797
105574,0.0011248351
105578,0.0010380074
105584,0.037615187
105595,0.013637734
105617,0.00543797
105618,0.0046494748
105621,0.0028428272
105625,0.007358619
105629,0.0037790972
105630,0.0012998403
105634,0.0046601016
105635,0.0016950098
105641,0.013577104
105647,0.010402388
105648,0.005219826
105655,0.0037904456
105657,0.0012385389
105672,0.012547248
105678,0.026322525
105682,0.011815064
105691,0.005784443
105692,0.0058959187
105706,0.0029529878
105712,0.0039662523
105720,0.006375576
105734,0.0019796423
105735,0.008798188
105736,0.014484515
105737,0.0028685222
105738,0.012655062
105740,0.0150367385
105744,0.0069519547
105747,0.0063691
105749,0.011683039
105754,0.0044483584
105758,0.0037398469
105760,0.011027774
105767,0.013454843
105784,0.014161212
105791,0.002410003
105802,0.0536507
105807,0.012665349
105809,0.0024430277
105816,0.005180595
105817,0.0041738916
105824,0.0140377125
105832,0.0029404003
105856,0.0041971765
105865,0.0027294972
105899,0.050774783
105906,0.0074308445
105916,0.0052929423
105923,0.011019405
105937,0.008007311
105965,0.0016007312
105966,0.0032878735
105968,0.07286953
105973,0.0017410467
105976,0.01434427
105978,0.038728144
105979,0.0020576485
105991,0.013143908
105998,0.04970675
105999,0.002982018
106000,0.03837646
106001,0.0026353798
106010,0.006217111
106011,0.002377083
106013,0.051696345
106015,0.0029592826
106026,0.0017741277
106032,0.0024134126
106035,0.07144651
106040,0.0066864025
106041,0.034991127
106044,0.0019760535
106053,0.067355
106054,0.00096477557
106065,0.029874355
106081,0.008497922
106083,0.008243599
106087,0.002639385
106090,0.017900025
106101,0.0040093847
106102,0.00482615
106109,0.006590293
106116,0.007784524
106150,0.0020504948
106155,0.00940387
106166,0.001739024
106176,0.0151459845
106189,0.0024154142
106199,0.01355743
106205,0.013079903
106206,0.009803622
106211,0.0063729277
106214,0.0040231124
106216,0.0021661299
106217,0.00198988
106225,0.009724191
106249,0.0045010415
106256,0.009616525
106258,0.002216681
106261,0.007885576
106262,0.022991788
106264,0.0012882634
106271,0.0025547005
106276,0.003928361
106277,0.012103259
106286,0.016977381
106293,0.010444406
106295,0.012943688
106296,0.0050969836
106297,0.013864724
106298,0.0061503598
106311,0.0025525726
106314,0.004833154
106320,0.005169477
106334,0.003896249
106346,0.013549569
106347,0.0045005158
106349,0.004820444
106354,0.0052080955
106360,0.0042043277
106373,0.018397518
106377,0.0044790856
106386,0.018872522
106387,0.0038094693
106391,0.0024028635
106401,0.031923912
106411,0.010661133
106413,0.058020893
106426,0.005377899
106427,0.025323983
106428,0.008045497
106434,0.014039311
106438,0.0067956517
106440,0.0030911802
106441,0.0021010214
106452,0.009624463
106453,0.011570021
106454,0.007894356
106457,0.027597891
106484,0.0031763723
106488,0.0076908497
106491,0.028308567
106514,0.012166594
106527,0.013545937
106528,0.010746953
106529,0.0006583981
106534,0.020580873
106550,0.012014021
106577,0.0025979918
106585,0.009992222
106590,0.0017161383
106607,0.005047224
106610,0.0044167005
106611,0.007977607
106612,0.007317276
106624,0.0031892555
106631,0.0016703845
106647,0.104273126
106660,0.009436116
106674,0.0020876136
106687,0.007570016
106712,0.005654356
106713,0.0038042993
106717,0.01365882
106720,0.0075165695
106721,0.007164712
106724,0.0051285755
106735,0.0052100867
106739,0.004418829
106740,0.008314339
106754,0.010115499
106760,0.03684641
106761,0.016647154
106784,0.008748622
106787,0.008038669
106797,0.0017832731
106798,0.010860141
106802,0.046162814
106803,0.002993583
106804,0.037155673
106805,0.0018790897
106810,0.00815363
106812,0.034787286
106813,0.010441464
106817,0.0088992715
106822,0.0040983837
106823,0.0029147742
106827,0.001653251
106841,0.0118476935
106851,0.022477128
106852,0.0043047066
106853,0.012855576
106854,0.05616549
106861,0.0059103686
106873,0.004833622
106877,0.0047774776
106878,0.0022693619
106881,0.008914518
106900,0.003960137
106906,0.0026913993
106907,0.012696196
106914,0.036723472
106916,0.0071035344
106924,0.0030418672
106931,0.0032830187
106936,0.007068208
106937,0.020130947
106938,0.004095234
106939,0.00556279
106943,0.014503055
106944,0.043730665
106967,0.0043326127
106980,0.012262782
106986,0.02871101
106987,0.0042476556
106990,0.0022620503
107013,0.0027577996
107023,0.0047892476
107033,0.0028791968
107037,0.016743926
107048,0.0024101636
107071,0.0036677194
107081,0.0014108367
107113,0.0043024346
107130,0.0067862445
107131,0.0021834665
107145,0.015608868
107156,0.030055968
107219,0.0027698893
107222,0.007598462
107223,0.023209909
107232,0.025505217
107245,0.009880438
107246,0.0033378713
107247,0.026385317
107256,0.0022880994
107259,0.0009812447
107260,0.0019243538
107279,0.00934096
107280,0.0077492017
107281,0.0034063836
107285,0.0020264478
107329,0.0026523266
107337,0.005921903
107349,0.005283351
107350,0.0009766518
107351,0.00074156804
107359,0.017405111
107391,0.017342746
107394,0.0024323517
107395,0.001285459
107406,0.003910878
107416,0.008526266
107417,0.005846997
107418,0.012991378
107419,0.0025328202
107444,0.0012127605
107445,0.003965226
107446,0.015806956
107460,0.025683489
107470,0.0023192181
107475,0.013919274
107520,0.0009610179
107526,0.0079637505
107527,0.0011888195
107530,0.004346177
107532,0.0064991787
107534,0.013233707
107535,0.043982185
107554,0.028885545
107556,0.0020124249
107559,0.012743119
107561,0.0017299826
107564,0.00839749
107566,0.0026430364
107571,0.0066422266
107590,0.027755305
107602,0.006368852
107625,0.0055684093
107626,0.08525393
107635,0.0012295446
107636,0.006497636
107645,0.0036338333
107652,0.047563422
107655,0.00552765
107668,0.00549415
107670,0.005284654
107677,0.0024002371
107680,0.020718936
107683,0.027314126
107684,0.0021104258
107691,0.005179435
107692,0.006734204
107703,0.0024100982
107709,0.0011664334
107710,0.021526137
107721,0.019650837
107725,0.005986206
107727,0.0052587143
107739,0.0016046843
107740,0.0044321576
107741,0.0066349567
107747,0.0032226895
107765,0.051027812
107768,0.0010894944
107775,0.015279017
107782,0.04273626
107790,0.0048801624
107801,0.0026658247
107807,0.0012519635
107811,0.002942382
107817,0.007897414
107826,0.0026625923
107838,0.03706759
107839,0.01195342
107843,0.010394012
107847,0.04131601
107849,0.008789858
107850,0.0061635133
107867,0.0073256562
107871,0.0045740143
107908,0.0023499317
107913,0.0029449833
107927,0.0018733917
107931,0.016190609
107955,0.0021500732
107962,0.020495394
107977,0.013041611
107978,0.004902688
107993,0.0012898729
108010,0.0071555157
108016,0.007814273
108018,0.0452567
108027,0.017905066
108045,0.030251712
108069,0.03225554
108082,0.003495515
108089,0.012207391
108092,0.0013076526
108106,0.0020833227
108112,0.0058615166
108120,0.018394276
108122,0.024302062
108135,0.0027800682
108170,0.0028894916
108171,0.008908263
108177,0.0005752545
108180,0.007900001
108183,0.0040233955
108184,0.0027081873
108185,0.006165949
108192,0.011335723
108195,0.029942308
108196,0.006595337
108218,0.001762477
108219,0.013037708
108243,0.01209238
108249,0.0018565403
108251,0.0035068928
108274,0.0043468643
108280,0.105751835
108289,0.0028905238
108292,0.004720849
108295,0.0019709377
108327,0.0016204665
108332,0.0016420612
108346,0.0027882354
108349,0.017323036
108353,0.011816556
108362,0.007456249
108363,0.0032483293
108377,0.13561961
108378,0.03137958
108381,0.0011813759
108383,0.013824888
108390,0.010304788
108407,0.0021744436
108408,0.007461028
108411,0.0020044462
108412,0.0050852043
108419,0.010214559
108436,0.036806285
108437,0.019664055
108438,0.006813379
108441,0.003995374
108448,0.0013745563
108449,0.009648814
108466,0.002982361
108467,0.013950646
108473,0.0038919158
108474,0.006494457
108476,0.005457481
108479,0.0062153754
108486,0.00093204173
108493,0.0044323993
108501,0.002244401
108506,0.0158709
108510,0.01150906
108511,0.0022929322
108514,0.0019796367
108517,0.0034244317
108519,0.007862768
108522,0.0009800643
108548,0.025603598
108554,0.0102773635
108555,0.024169618
108559,0.017591348
108562,0.0037138525
108571,0.0060268515
108572,0.001930146
108579,0.005119205
108583,0.0035802515
108584,0.0018951397
108592,0.0041338913
108602,0.0019375215
108609,0.0036659492
108613,0.008770089
108616,0.004356564
108618,0.0113207325
108620,0.0020425802
108643,0.0031428956
108649,0.006748616
108654,0.013418177
108655,0.0014709058
108656,0.001902101
108667,0.00879165
108668,0.00719136
108682,0.0051352
108690,0.014887491
108691,0.0049929847
108692,0.008519475
108695,0.0151385395
108699,0.0019082522
108710,0.028595982
108718,0.071803816
108739,0.06031314
108740,0.0053261085
108741,0.0017313005
108742,0.019081855
108763,0.00068543194
108767,0.021697015
108769,0.008308546
108779,0.021632181
108788,0.0021875738
108801,0.003027776
108802,0.0027302098
108810,0.003476859
108811,0.001998948
108813,0.0023023654
108814,0.018460575
108825,0.006853381
108826,0.010053617
108830,0.0057975356
108834,0.00534057
108852,0.005537023
108887,0.031310566
108901,0.014849999
108908,0.0065538813
108910,0.004899167
108920,0.0040896526
108922,0.0029378529
108929,0.009475755
108930,0.0015046141
108937,0.03458819
108938,0.0077434885
108943,0.021255307
108948,0.0042645843
108953,0.004587366
108956,0.005094791
108965,0.0018663158
108985,0.05030101
108986,0.0139541095
108987,0.006286699
108990,0.0014690274
108991,0.0029485433
108993,0.07593073
109000,0.0182155
109001,0.005862375
109012,0.04973713
109014,0.0044473344
109015,0.029443406
109021,0.0014617904
109037,0.006594349
109042,0.014583346
109044,0.0030580754
109046,0.23803182
109064,0.0027404388
109084,0.009042517
109086,0.0121096345
109092,0.0011590039
109093,0.012796921
109100,0.0152431885
109101,0.0014067247
109110,0.004749649
109114,0.006933038
109126,0.016060162
109152,0.0027262452
109162,0.0048568714
109167,0.008247007
109168,0.017075734
109169,0.0012629324
109179,0.0068251374
109184,0.00858028
109191,0.0065158317
109192,0.005555109
109193,0.002953326
109196,0.006948305
109206,0.019760918
109210,0.0017891686
109244,0.024115117
109249,0.0028386118
109273,0.0018870978
109276,0.047956057
109281,0.03198678
109287,0.0033809238
109297,0.011516359
109298,0.0066121565
109306,0.0038336471
109309,0.026621325
109321,0.03916746
109328,0.027474113
109336,0.0047344565
109342,0.0048652724
109346,0.003709032
109347,0.010502447
109348,0.023616413
109362,0.010781073
109363,0.0028795965
109367,0.0033566596
109370,0.0032450366
109393,0.008636732
109405,0.0032254984
109413,0.012710107
109414,0.06806181
109421,0.0026731307
109427,0.008839877
109428,0.0052673165
109429,0.008482612
109437,0.0022137035
109443,0.0024002278
109461,0.003987643
109468,0.008512245
109469,0.0013043209
109471,0.018403606
109479,0.0135396235
109484,0.0027530522
109501,0.023134282
109505,0.008260903
109535,0.0042185998
109539,0.004647218
109544,0.014756887
109545,0.0012315096
109551,0.0077159526
109553,0.0016333893
109555,0.00460286
109561,0.037582688
109580,0.0030092003
109583,0.06494343
109593,0.01832649
109604,0.0071893316
109620,0.0055547454
109635,0.0011122847
109637,0.039523058
109638,0.00868081
109642,0.007670421
109649,0.0023578755
109652,0.0037163463
109656,0.0031060555
109663,0.0056155804
109696,0.020267894
109700,0.012183626
109709,0.0165754
109735,0.008539165
109740,0.0022051707
109741,0.015914671
109749,0.0065386267
109764,0.000841932
109771,0.013718848
109772,0.0039229225
109773,0.012688917
109798,0.0064713275
109802,0.014062444
109804,0.0030630047
109813,0.01248747
109818,0.0064996895
109848,0.011120162
109850,0.0022644955
109851,0.005356417
109855,0.0016391386
109871,0.06532918
109877,0.010467185
109883,0.002548292
109886,0.0022274326
109905,0.012416082
109936,0.09487578
109950,0.012910327
109958,0.015355635
109959,0.0066808215
109969,0.0029294717
109971,0.00094998797
109984,0.0012778126
109985,0.0452236
109988,0.0020586632
109992,0.0048669414
110005,0.004238833
110009,0.005390938
110011,0.05496344
110014,0.025220422
110026,0.0010915129
110042,0.0022841862
110058,0.0010309662
110069,0.015361007
110080,0.004477797
110087,0.0028860976
110091,0.0032028197
110094,0.009034562
110098,0.011689594
110105,0.0048112157
110117,0.0076672244
110136,0.01954246
110138,0.030298617
110149,0.005209442
110164,0.020265201
110202,0.007716237
110212,0.0010304629
110226,0.0013554243
110236,0.0019725864
110249,0.0022894202
110257,0.009737396
110258,0.0009685323
110277,0.000999038
110282,0.0072671417
110284,0.0018140986
110286,0.006398226
110289,0.0017478174
110304,0.001036411
110319,0.014202578
110324,0.003524172
110326,0.0031914697
110335,0.014227962
110337,0.023590764
110338,0.018377516
110343,0.006334454
110345,0.0034655684
110347,0.014578228
110355,0.003066443
110359,0.001930915
110360,0.010122162
110364,0.0068986975
110371,0.009350716
110372,0.0016914585
110376,0.0037976853
110379,0.028771954
110380,0.0076641445
110393,0.011000988
110401,0.026692986
110406,0.0046520466
110411,0.003706839
110416,0.0034934129
110420,0.0012017465
110443,0.004727382
110465,0.0024409844
110468,0.0043915818
110469,0.0025445083
110471,0.018488696
110487,0.042858925
110491,0.007335851
110504,0.009830965
110547,0.0029455884
110550,0.0018526
110559,0.012828507
110578,0.012324608
110582,0.023322074
110590,0.0026962378
110598,0.0050309887
110601,0.03389677
