SK_ID_CURR,TARGET
105163,0.001746416
105168,0.006641943
105172,0.0018464273
105176,0.04411175
105195,0.005518326
105196,0.016514147
105197,0.001492217
105203,0.0041797506
105223,0.013115642
105227,0.011331053
105228,0.001966011
105230,0.014623164
105231,0.019924738
105239,0.0043771137
105242,0.015191702
105244,0.003429726
105245,0.0061510126
105248,0.0035083012
105249,0.0043773297
105266,0.013352119
105271,0.021491734
105276,0.0068731653
105282,0.001626481
105292,0.010916363
105297,0.0012686144
105332,0.01045007
105333,0.0027460428
105343,0.0031967831
105344,0.0030085852
105345,0.011379784
105357,0.0038648907
105359,0.005610276
105366,0.0047972677
105367,0.012238629
105370,0.0011026211
105377,0.0043657115
105390,0.011756788
105399,0.000865012
105403,0.00621322
105404,0.0056685586
105414,0.0029389649
105417,0.008904286
105425,0.019029008
105452,0.019095391
105454,0.008144577
105456,0.009891986
105470,0.003474243
105471,0.0024575326
105483,0.012745087
105493,0.011032986
105508,0.00614255
105514,0.0048487126
105515,0.001263019
105528,0.025139442
105529,0.00346176
105531,0.007478139
105532,0.0072093303
105558,0.0011715357
105574,0.0030478276
105578,0.0016188703
105584,0.03446313
105595,0.009765456
105617,0.008047019
105618,0.003522446
105621,0.004609942
105625,0.007688292
105629,0.0075897304
105630,0.0015346959
105634,0.0038149941
105635,0.0028176096
105641,0.005922708
105647,0.0128486315
105648,0.0043736547
105655,0.0065676454
105657,0.0016624421
105672,0.01158543
105678,0.029373115
105682,0.013924943
105691,0.008835224
105692,0.0025349727
105706,0.0034638515
105712,0.001740382
105720,0.0076598125
105734,0.0031970674
105735,0.0050032767
105736,0.01856039
105737,0.0013151052
105738,0.013000523
105740,0.007950369
105744,0.00782548
105747,0.0075977715
105749,0.02933466
105754,0.0046636728
105758,0.0051393257
105760,0.006676023
105767,0.013083794
105784,0.016735991
105791,0.0020880387
105802,0.0663647
105807,0.015069019
105809,0.004592355
105816,0.006136019
105817,0.0021791614
105824,0.008086984
105832,0.005878304
105856,0.0015885812
105865,0.0029535424
105899,0.039699256
105906,0.0032321373
105916,0.00955512
105923,0.012360286
105937,0.0077761086
105965,0.0017382328
105966,0.003368357
105968,0.015431303
105973,0.0017405147
105976,0.01465893
105978,0.014360668
105979,0.0041525806
105991,0.016215084
105998,0.02646437
105999,0.002630862
106000,0.03057188
106001,0.007254219
106010,0.011865235
106011,0.0032854665
106013,0.032737155
106015,0.0018308982
106026,0.0017350832
106032,0.003955935
106035,0.08337792
106040,0.007854239
106041,0.019422926
106044,0.0009864575
106053,0.008134141
106054,0.0006425471
106065,0.0405625
106081,0.00457144
106083,0.009641044
106087,0.0023872026
106090,0.020221768
106101,0.0018958072
106102,0.00281791
106109,0.0045852936
106116,0.011663934
106150,0.00096308114
106155,0.011083726
106166,0.0017010632
106176,0.022280611
106189,0.0025319855
106199,0.010617385
106205,0.015335215
106206,0.005603749
106211,0.0028690652
106214,0.007490405
106216,0.0068368614
106217,0.0041281376
106225,0.0060572037
106249,0.0050052665
106256,0.019597959
106258,0.005822071
106261,0.0034280005
106262,0.015450318
106264,0.0015764125
106271,0.0053829844
106276,0.004581869
106277,0.008520225
106286,0.0050899494
106293,0.0023445452
106295,0.011213716
106296,0.004435066
106297,0.012188982
106298,0.0036164909
106311,0.0036768331
106314,0.006600647
106320,0.004465483
106334,0.003119046
106346,0.036419213
106347,0.0028168128
106349,0.008705671
106354,0.007704672
106360,0.0035393438
106373,0.0139269205
106377,0.0075629726
106386,0.012010654
106387,0.0033747177
106391,0.0017631693
106401,0.04408023
106411,0.012393061
106413,0.024007171
106426,0.009260223
106427,0.0130618755
106428,0.010835276
106434,0.016718024
106438,0.006188757
106440,0.0042598182
106441,0.0017499577
106452,0.007376439
106453,0.011201651
106454,0.0062583233
106457,0.017554082
106484,0.003552315
106488,0.010563484
106491,0.025438135
106514,0.008968549
106527,0.010408476
106528,0.011470868
106529,0.00054642255
106534,0.019205486
106550,0.009921878
106577,0.00639665
106585,0.011786331
106590,0.0014394487
106607,0.007867407
106610,0.0046577533
106611,0.0066694748
106612,0.007026425
106624,0.004528185
106631,0.0014923484
106647,0.0576016
106660,0.016635114
106674,0.0042001195
106687,0.0034490135
106712,0.007428141
106713,0.0037334685
106717,0.004851882
106720,0.009642978
106721,0.00653405
106724,0.006666032
106735,0.008991643
106739,0.007509277
106740,0.009503013
106754,0.0040280777
106760,0.031790044
106761,0.01979317
106784,0.01451069
106787,0.006470028
106797,0.0019742637
106798,0.010890153
106802,0.017881678
106803,0.006417714
106804,0.040052317
106805,0.0021392573
106810,0.014058834
106812,0.026413487
106813,0.011635214
106817,0.007925819
106822,0.0035011522
106823,0.0021294348
106827,0.0019144544
106841,0.0137221385
106851,0.035824224
106852,0.004314305
106853,0.028220052
106854,0.058166925
106861,0.004510649
106873,0.0031751026
106877,0.006377679
106878,0.0015632727
106881,0.0064943773
106900,0.0016262766
106906,0.0027263437
106907,0.014037074
106914,0.025481382
106916,0.00787297
106924,0.0026060268
106931,0.005244774
106936,0.008377193
106937,0.01239891
106938,0.0039555333
106939,0.006366478
106943,0.008361968
106944,0.0470893
106967,0.0060102125
106980,0.0042875158
106986,0.013768474
106987,0.0031223763
106990,0.002765028
107013,0.001976848
107023,0.008053032
107033,0.0037402662
107037,0.014743429
107048,0.001504834
107071,0.0029158068
107081,0.00081926904
107113,0.006211916
107130,0.010020134
107131,0.0020796878
107145,0.026804954
107156,0.014127128
107219,0.0066207503
107222,0.013906883
107223,0.04963001
107232,0.022506448
107245,0.0077275895
107246,0.007771015
107247,0.009388864
107256,0.0006341345
107259,0.0011011857
107260,0.001957044
107279,0.016634155
107280,0.008192918
107281,0.003060126
107285,0.002942986
107329,0.0028587284
107337,0.010995921
107349,0.0044851345
107350,0.0027368015
107351,0.0019354959
107359,0.010968212
107391,0.021493237
107394,0.003579692
107395,0.0036995343
107406,0.004709977
107416,0.006520015
107417,0.0036259673
107418,0.011682604
107419,0.004392201
107444,0.0011511862
107445,0.0049541453
107446,0.013770333
107460,0.017075311
107470,0.0040961113
107475,0.015127409
107520,0.0013722073
107526,0.008196019
107527,0.0011187056
107530,0.0009848004
107532,0.010877197
107534,0.008805468
107535,0.008543281
107554,0.027891122
107556,0.002807099
107559,0.013250038
107561,0.0011666446
107564,0.0060947104
107566,0.0017540315
107571,0.010471171
107590,0.021824755
107602,0.010443889
107625,0.005707977
107626,0.07490535
107635,0.0011574511
107636,0.009486426
107645,0.0026336247
107652,0.03923216
107655,0.005330729
107668,0.00597672
107670,0.015300542
107677,0.001242341
107680,0.016096976
107683,0.026958209
107684,0.0018427733
107691,0.0051833726
107692,0.007877169
107703,0.0023826815
107709,0.0030868147
107710,0.009858375
107721,0.021159112
107725,0.0069746166
107727,0.0041107237
107739,0.002188846
107740,0.006936723
107741,0.010377374
107747,0.0027639503
107765,0.044392206
107768,0.0012704537
107775,0.0062880605
107782,0.04185519
107790,0.0039261603
107801,0.0059895124
107807,0.0015185573
107811,0.002611978
107817,0.010227776
107826,0.003147382
107838,0.03155346
107839,0.0075967615
107843,0.013596117
107847,0.017298197
107849,0.017054668
107850,0.007944452
107867,0.009375782
107871,0.0039225644
107908,0.0036508976
107913,0.0064224163
107927,0.0020237234
107931,0.0071048466
107955,0.0027110763
107962,0.011168633
107977,0.010361114
107978,0.009941096
107993,0.0025145952
108010,0.008709417
108016,0.005164506
108018,0.04816714
108027,0.016811164
108045,0.022744704
108069,0.033461962
108082,0.002201644
108089,0.012504417
108092,0.0015221245
108106,0.0018516621
108112,0.010141884
108120,0.011650315
108122,0.040417902
108135,0.0023446488
108170,0.001539498
108171,0.009560704
108177,0.0011862959
108180,0.006264741
108183,0.002820867
108184,0.0018597746
108185,0.006561274
108192,0.0091953315
108195,0.012829993
108196,0.0045740358
108218,0.002537448
108219,0.008215865
108243,0.010374157
108249,0.0026858426
108251,0.004317116
108274,0.0046139085
108280,0.044662558
108289,0.0043256204
108292,0.004391642
108295,0.002203995
108327,0.0022520712
108332,0.0056640855
108346,0.004391809
108349,0.021258084
108353,0.0060235104
108362,0.010772904
108363,0.0044003595
108377,0.0760378
108378,0.035621308
108381,0.0024501139
108383,0.024129737
108390,0.012937056
108407,0.0036329667
108408,0.0034984828
108411,0.004585583
108412,0.0033935562
108419,0.007415948
108436,0.028306132
108437,0.021187812
108438,0.0075514247
108441,0.006004973
108448,0.0030137887
108449,0.00753274
108466,0.0034431394
108467,0.019702295
108473,0.0075854966
108474,0.006982355
108476,0.004120809
108479,0.0027621263
108486,0.0010926136
108493,0.0046100845
108501,0.0046130284
108506,0.01372334
108510,0.017047003
108511,0.008264982
108514,0.002950731
108517,0.0019039469
108519,0.008100351
108522,0.0007727742
108548,0.025332766
108554,0.0073474715
108555,0.021201221
108559,0.003018258
108562,0.004406204
108571,0.0058705457
108572,0.0029157375
108579,0.0049388944
108583,0.0017111404
108584,0.0028446487
108592,0.0023464453
108602,0.0024418763
108609,0.0027667247
108613,0.010474101
108616,0.004830501
108618,0.008863209
108620,0.0016938694
108643,0.0026032866
108649,0.002278618
108654,0.01622554
108655,0.00193634
108656,0.0040434045
108667,0.0117829945
108668,0.009348208
108682,0.004733185
108690,0.012283737
108691,0.008477993
108692,0.012480199
108695,0.005976346
108699,0.0038126518
108710,0.021002283
108718,0.037789978
108739,0.026122553
108740,0.0020253689
108741,0.0006518507
108742,0.0105841765
108763,0.0008286261
108767,0.018581288
108769,0.0076984656
108779,0.030415509
108788,0.0036277696
108801,0.003926115
108802,0.006216023
108810,0.0087068025
108811,0.0018534017
108813,0.0025494206
108814,0.0164227
108825,0.0050808447
108826,0.012777707
108830,0.009492561
108834,0.006446807
108852,0.0034322436
108887,0.014093927
108901,0.014873191
108908,0.0025546362
108910,0.0045887227
108920,0.0041854642
108922,0.0025674882
108929,0.012313579
108930,0.0020140354
108937,0.017360259
108938,0.005991736
108943,0.011294009
108948,0.0022558663
108953,0.0053058644
108956,0.007961042
108965,0.002255923
108985,0.03207642
108986,0.024273416
108987,0.0023819096
108990,0.0014361816
108991,0.0047487183
108993,0.034023255
109000,0.0146269165
109001,0.011112047
109012,0.02821429
109014,0.0041079842
109015,0.015839333
109021,0.0024067883
109037,0.0060694283
109042,0.012960482
109044,0.006807628
109046,0.0755775
109064,0.0005194096
109084,0.0076383273
109086,0.007065247
109092,0.0009931362
109093,0.01470009
109100,0.011114181
109101,0.0010712801
109110,0.002954899
109114,0.011732243
109126,0.01356118
109152,0.003876096
109162,0.0060061826
109167,0.007832283
109168,0.01203873
109169,0.0015876158
109179,0.007741393
109184,0.016603064
109191,0.011134728
109192,0.009110697
109193,0.0018686694
109196,0.007170769
109206,0.018313995
109210,0.00082450215
109244,0.018120682
109249,0.0056064967
109273,0.0022750641
109276,0.043007836
109281,0.0042071673
109287,0.0043141474
109297,0.011066658
109298,0.0054499703
109306,0.004950214
109309,0.0067597996
109321,0.023951622
109328,0.022637675
109336,0.0030567092
109342,0.0053612133
109346,0.0020404507
109347,0.004579434
109348,0.02763949
109362,0.010424864
109363,0.0026757927
109367,0.002907498
109370,0.0022690713
109393,0.009966688
109405,0.002590192
109413,0.0076812333
109414,0.10224149
109421,0.0043265526
109427,0.0059963497
109428,0.004219517
109429,0.012728735
109437,0.0012310547
109443,0.0018489038
109461,0.0063845534
109468,0.0069941287
109469,0.00096005417
109471,0.011602512
109479,0.01363266
109484,0.0010106392
109501,0.005545455
109505,0.0043475186
109535,0.00562769
109539,0.0022964638
109544,0.009330384
109545,0.0020516426
109551,0.019854937
109553,0.003462497
109555,0.0030709521
109561,0.007947812
109580,0.0026220768
109583,0.031471897
109593,0.022475122
109604,0.009367556
109620,0.012990999
109635,0.0014398915
109637,0.04195193
109638,0.004810981
109642,0.0062656496
109649,0.0024712733
109652,0.0024286394
109656,0.0022263592
109663,0.0069754026
109696,0.044099905
109700,0.02279317
109709,0.01464223
109735,0.0016518923
109740,0.003266443
109741,0.008872546
109749,0.0042932197
109764,0.0009700949
109771,0.009056536
109772,0.0022184025
109773,0.028681628
109798,0.0049998076
109802,0.023304293
109804,0.0044082063
109813,0.007163148
109818,0.004081344
109848,0.006408453
109850,0.0028542369
109851,0.006163711
109855,0.0019463652
109871,0.039527837
109877,0.008537043
109883,0.0019229742
109886,0.0017159529
109905,0.0065184007
109936,0.056556936
109950,0.01985569
109958,0.005396484
109959,0.009745032
109969,0.006999419
109971,0.0009091864
109984,0.0043275594
109985,0.038135502
109988,0.0024422272
109992,0.009432061
110005,0.0062516103
110009,0.003842456
110011,0.062644154
110014,0.00855287
110026,0.0017907838
110042,0.0027306045
110058,0.0021368687
110069,0.010778754
110080,0.0027410605
110087,0.005617444
110091,0.002450706
110094,0.0063901255
110098,0.01104081
110105,0.010077387
110117,0.00534318
110136,0.03920097
110138,0.026782466
110149,0.009503211
110164,0.015389341
110202,0.008407689
110212,0.0014259672
110226,0.0012801138
110236,0.0013580085
110249,0.0025584835
110257,0.0035388344
110258,0.0012339508
110277,0.0037895793
110282,0.003932186
110284,0.003004013
110286,0.0038293025
110289,0.0025235636
110304,0.0024786475
110319,0.009662666
110324,0.0066952445
110326,0.003118594
110335,0.0050150147
110337,0.01795398
110338,0.009172561
110343,0.0061080786
110345,0.005609036
110347,0.018413257
110355,0.00077453844
110359,0.004708549
110360,0.012376013
110364,0.013151252
110371,0.015651383
110372,0.0031359326
110376,0.0059499857
110379,0.041143652
110380,0.0074912696
110393,0.009333426
110401,0.053004038
110406,0.0044921148
110411,0.0069153
110416,0.00294856
110420,0.0012637253
110443,0.0046221344
110465,0.0031679887
110468,0.005520818
110469,0.0059744087
110471,0.028109036
110487,0.036781628
110491,0.008502595
110504,0.014572393
110547,0.0020003086
110550,0.0020267998
110559,0.008393393
110578,0.0066768425
110582,0.012414691
110590,0.0039489255
110598,0.007917985
110601,0.031441014
110602,0.00217681
110604,0.0061679515
110625,0.03826141
